listing_id,city,neighbourhood,room_type,price,latitude,longitude
10264798,Paris,Popincourt,Entire place,52,48.8578,2.37079
10347142,Paris,Temple,Entire place,80,48.86234,2.35402
10629543,Paris,Menilmontant,Entire place,65,48.86462,2.39414
10974882,Paris,Elysee,Entire place,99,48.87453,2.31608
11084324,Paris,Temple,Entire place,89,48.86271,2.36437
11546738,Paris,Enclos-St-Laurent,Entire place,95,48.87143,2.36053
11559006,Paris,Elysee,Entire place,160,48.87333,2.31441
11848476,Paris,Buttes-Montmartre,Entire place,135,48.88803,2.34682
11923031,Paris,Vaugirard,Entire place,65,48.84291,2.30221
12101838,Paris,Buttes-Montmartre,Entire place,60,48.88299,2.3384
12107982,Paris,Popincourt,Entire place,130,48.85362,2.37606
12298871,Paris,Pantheon,Entire place,50,48.84147,2.33862
12534922,Paris,Bourse,Entire place,60,48.86679,2.34459
13217410,Paris,Temple,Entire place,90,48.86677,2.35934
13243313,Paris,Popincourt,Entire place,46,48.85652,2.37268
13364507,Paris,Opera,Entire place,60,48.88322,2.33367
14061828,Paris,Vaugirard,Entire place,48,48.84085,2.28595
14120954,Paris,Enclos-St-Laurent,Entire place,70,48.87334,2.35459
14130462,Paris,Popincourt,Entire place,41,48.85029,2.391
14263980,Paris,Popincourt,Entire place,102,48.86484,2.36709
14825430,Paris,Buttes-Montmartre,Entire place,42,48.89023,2.3402
15371284,Paris,Popincourt,Entire place,60,48.85076,2.39154
15934724,Paris,Observatoire,Entire place,58,48.83171,2.33472
16026957,Paris,Louvre,Entire place,123,48.86421,2.34045
16848231,Paris,Buttes-Chaumont,Entire place,29,48.88846,2.37461
19073825,Paris,Batignolles-Monceau,Entire place,59,48.88264,2.29329
19267294,Paris,Menilmontant,Entire place,55,48.85146,2.39956
19485359,Paris,Elysee,Entire place,78,48.87968,2.32272
20009904,Paris,Opera,Entire place,60,48.88226,2.34834
20023964,Paris,Luxembourg,Entire place,75,48.85509,2.33723
20631952,Paris,Passy,Entire place,150,48.86908,2.27644
20814883,Paris,Passy,Entire place,134,48.84115,2.25813
21734080,Paris,Menilmontant,Entire place,69,48.87321,2.38644
22174447,Paris,Reuilly,Entire place,100,48.84072,2.39094
22221484,Paris,Buttes-Montmartre,Entire place,60,48.89444,2.36324
22398948,Paris,Elysee,Entire place,110,48.87374,2.32172
22607340,Paris,Menilmontant,Entire place,74,48.86327,2.40203
22940719,Paris,Buttes-Montmartre,Entire place,80,48.89419,2.34469
25412789,Paris,Opera,Entire place,100,48.87671,2.34387
25444250,Paris,Popincourt,Entire place,100,48.86933,2.37269
25721748,Paris,Popincourt,Entire place,55,48.8594,2.37631
26627552,Paris,Opera,Entire place,100,48.87246,2.3425
26628157,Paris,Popincourt,Entire place,100,48.86878,2.37125
27016877,Paris,Popincourt,Entire place,110,48.86585,2.37046
27097255,Paris,Palais-Bourbon,Entire place,70,48.86109,2.30964
27120321,Paris,Buttes-Montmartre,Entire place,125,48.8913,2.32834
27177544,Paris,Observatoire,Entire place,49,48.82426,2.3307
28311650,Paris,Popincourt,Entire place,100,48.85489,2.39027
28637460,Paris,Popincourt,Entire place,90,48.85873,2.37862
28781816,Paris,Temple,Entire place,77,48.86198,2.35113
29108950,Paris,Buttes-Montmartre,Entire place,100,48.88425,2.3389
30298309,Paris,Vaugirard,Entire place,50,48.83879,2.28589
30515212,Paris,Batignolles-Monceau,Entire place,66,48.88944,2.32421
31701696,Paris,Buttes-Montmartre,Entire place,80,48.88303,2.3399
32274369,Paris,Popincourt,Entire place,51,48.85671,2.37665
32736466,Paris,Popincourt,Entire place,65,48.86133,2.38034
32776185,Paris,Popincourt,Entire place,90,48.85617,2.37635
32778493,Paris,Popincourt,Entire place,70,48.85959,2.37762
33113420,Paris,Gobelins,Entire place,120,48.8307,2.3449
34441389,Paris,Menilmontant,Entire place,80,48.85059,2.40211
35423411,Paris,Gobelins,Entire place,80,48.83237,2.35547
35563732,Paris,Buttes-Chaumont,Entire place,50,48.88789,2.38678
37552330,Paris,Buttes-Chaumont,Entire place,100,48.87624,2.40282
3316596,Paris,Buttes-Chaumont,Entire place,130,48.88847,2.39146
3509572,Paris,Palais-Bourbon,Entire place,109,48.85518,2.30509
6205533,Paris,Hotel-de-Ville,Entire place,120,48.85207,2.35813
7036529,Paris,Vaugirard,Entire place,56,48.83715,2.29511
8222051,Paris,Menilmontant,Entire place,68,48.87256,2.39432
8461974,Paris,Passy,Entire place,90,48.87016,2.288
12666900,Paris,Elysee,Entire place,100,48.86706,2.30799
12779588,Paris,Enclos-St-Laurent,Entire place,73,48.87518,2.35468
15696188,Paris,Passy,Entire place,117,48.85635,2.28455
15815697,Paris,Gobelins,Entire place,59,48.82789,2.36675
17835119,Paris,Buttes-Montmartre,Entire place,79,48.88918,2.34596
19196815,Paris,Enclos-St-Laurent,Entire place,70,48.87491,2.36965
19587624,Paris,Menilmontant,Entire place,70,48.86722,2.39459
19694695,Paris,Buttes-Chaumont,Entire place,55,48.88175,2.38741
22159095,Paris,Buttes-Montmartre,Entire place,75,48.88841,2.32596
24225710,Paris,Elysee,Entire place,85,48.8756,2.30808
25253469,Paris,Buttes-Chaumont,Entire place,60,48.87634,2.37684
1327493,Paris,Palais-Bourbon,Entire place,110,48.85482,2.30725
1328531,Paris,Gobelins,Entire place,68,48.82526,2.35701
1696940,Paris,Louvre,Entire place,110,48.86245,2.32965
3707580,Paris,Opera,Entire place,85,48.8816,2.33683
4964586,Paris,Vaugirard,Entire place,79,48.85309,2.29689
5663674,Paris,Louvre,Entire place,49,48.86438,2.33047
6344061,Paris,Gobelins,Entire place,55,48.82473,2.35455
7049286,Paris,Vaugirard,Entire place,80,48.84243,2.30332
7194394,Paris,Popincourt,Entire place,60,48.86539,2.37773
7373736,Paris,Popincourt,Entire place,45,48.85676,2.38529
8671843,Paris,Reuilly,Entire place,60,48.84959,2.38643
9611259,Paris,Popincourt,Entire place,59,48.85044,2.38994
12644665,Paris,Vaugirard,Entire place,121,48.84022,2.28961
13182736,Paris,Buttes-Chaumont,Entire place,55,48.88011,2.3903
13729536,Paris,Buttes-Montmartre,Entire place,60,48.89032,2.33823
14332057,Paris,Menilmontant,Entire place,65,48.8665,2.39808
15983145,Paris,Palais-Bourbon,Entire place,37,48.85559,2.30585
18467063,Paris,Enclos-St-Laurent,Entire place,150,48.87271,2.34872
21417996,Paris,Popincourt,Entire place,70,48.85968,2.37876
21943388,Paris,Hotel-de-Ville,Entire place,105,48.8586,2.35775
23199227,Paris,Batignolles-Monceau,Entire place,80,48.88634,2.32446
23227744,Paris,Buttes-Chaumont,Entire place,60,48.88628,2.38032
24188622,Paris,Bourse,Entire place,100,48.86406,2.34854
25702521,Paris,Buttes-Montmartre,Entire place,100,48.88805,2.32745
25766867,Paris,Passy,Entire place,115,48.86546,2.2828
28357161,Paris,Buttes-Chaumont,Entire place,59,48.88738,2.36776
29098411,Paris,Buttes-Montmartre,Entire place,90,48.88865,2.34194
32756480,Paris,Buttes-Montmartre,Entire place,55,48.89744,2.32996
1342623,Paris,Popincourt,Entire place,70,48.85372,2.38238
2126381,Paris,Hotel-de-Ville,Entire place,150,48.85723,2.35655
4515187,Paris,Popincourt,Entire place,55,48.86953,2.37327
6046676,Paris,Reuilly,Entire place,80,48.84706,2.37471
7139107,Paris,Temple,Entire place,103,48.86607,2.36053
8728470,Paris,Buttes-Montmartre,Entire place,61,48.88506,2.33847
13747291,Paris,Batignolles-Monceau,Entire place,90,48.88022,2.30303
19291409,Paris,Reuilly,Entire place,90,48.84796,2.38588
20010602,Paris,Menilmontant,Entire place,85,48.86569,2.39915
23594695,Paris,Hotel-de-Ville,Entire place,120,48.85756,2.35469
24770423,Paris,Temple,Entire place,140,48.86334,2.35568
25885852,Paris,Observatoire,Entire place,115,48.83682,2.33261
26979129,Paris,Buttes-Montmartre,Entire place,70,48.88591,2.33286
27309879,Paris,Batignolles-Monceau,Entire place,70,48.8954,2.32222
27325973,Paris,Buttes-Montmartre,Entire place,75,48.89314,2.33709
28729987,Paris,Buttes-Chaumont,Entire place,75,48.87466,2.38658
28837641,Paris,Opera,Entire place,122,48.88179,2.34222
31203011,Paris,Temple,Entire place,100,48.86369,2.35668
32036894,Paris,Popincourt,Entire place,140,48.86806,2.36773
32232157,Paris,Buttes-Montmartre,Entire place,65,48.89023,2.34489
33506622,Paris,Passy,Entire place,140,48.87247,2.28942
3420646,Paris,Batignolles-Monceau,Entire place,150,48.88409,2.32358
6563569,Paris,Batignolles-Monceau,Entire place,100,48.88508,2.3238
8020878,Paris,Popincourt,Entire place,110,48.8549,2.38718
10688980,Paris,Louvre,Entire place,153,48.86646,2.33117
14514056,Paris,Enclos-St-Laurent,Entire place,90,48.87166,2.36381
15014513,Paris,Temple,Entire place,100,48.86563,2.36013
15224216,Paris,Buttes-Montmartre,Entire place,46,48.89572,2.35163
19028645,Paris,Vaugirard,Entire place,40,48.83177,2.30335
27131413,Paris,Bourse,Entire place,60,48.86977,2.34496
27398917,Paris,Pantheon,Entire place,80,48.84779,2.35051
32537026,Paris,Menilmontant,Entire place,80,48.87224,2.38675
38627850,Paris,Buttes-Montmartre,Entire place,100,48.88707,2.33625
3516878,Paris,Popincourt,Entire place,90,48.86714,2.36556
3651257,Paris,Louvre,Entire place,120,48.86075,2.34745
3973916,Paris,Enclos-St-Laurent,Entire place,90,48.8692,2.35606
4751814,Paris,Popincourt,Entire place,55,48.85828,2.38345
4812627,Paris,Popincourt,Entire place,85,48.86844,2.37309
5229952,Paris,Opera,Entire place,53,48.88126,2.34415
5391304,Paris,Temple,Entire place,220,48.85836,2.36385
5668795,Paris,Buttes-Montmartre,Entire place,119,48.88287,2.3369
5810710,Paris,Popincourt,Entire place,90,48.86481,2.37898
5818398,Paris,Luxembourg,Entire place,90,48.84683,2.32259
5963542,Paris,Passy,Entire place,75,48.8696,2.27744
6076477,Paris,Gobelins,Entire place,69,48.82601,2.37243
6738726,Paris,Observatoire,Entire place,99,48.83362,2.33227
6866072,Paris,Luxembourg,Entire place,159,48.85411,2.34088
6927369,Paris,Buttes-Montmartre,Entire place,80,48.88912,2.3416
7412212,Paris,Observatoire,Entire place,60,48.83387,2.32475
7434340,Paris,Buttes-Montmartre,Entire place,50,48.88975,2.34358
7480045,Paris,Reuilly,Entire place,65,48.83886,2.3998
7587442,Paris,Enclos-St-Laurent,Entire place,45,48.87535,2.3729
7657355,Paris,Popincourt,Entire place,115,48.85898,2.37853
7689306,Paris,Pantheon,Entire place,60,48.84704,2.34219
8010529,Paris,Enclos-St-Laurent,Entire place,41,48.87215,2.35352
8076657,Paris,Enclos-St-Laurent,Entire place,125,48.87203,2.36839
8289268,Paris,Buttes-Montmartre,Entire place,100,48.88755,2.33237
8437514,Paris,Enclos-St-Laurent,Entire place,73,48.87379,2.35409
11476124,Paris,Vaugirard,Entire place,69,48.84231,2.29082
11837011,Paris,Vaugirard,Entire place,115,48.84652,2.3036
12140242,Paris,Luxembourg,Entire place,90,48.8487,2.32116
12188585,Paris,Reuilly,Entire place,57,48.84154,2.40134
12299394,Paris,Vaugirard,Entire place,60,48.84332,2.30834
12575676,Paris,Menilmontant,Entire place,48,48.86771,2.39164
12802204,Paris,Pantheon,Entire place,75,48.83859,2.35114
13222902,Paris,Vaugirard,Entire place,90,48.8461,2.28475
13245783,Paris,Passy,Entire place,80,48.84773,2.26817
13287372,Paris,Menilmontant,Entire place,50,48.86447,2.39915
13474859,Paris,Reuilly,Entire place,80,48.83597,2.40406
13530589,Paris,Popincourt,Entire place,80,48.8535,2.38341
13681226,Paris,Buttes-Montmartre,Entire place,110,48.89026,2.34419
13811608,Paris,Popincourt,Entire place,65,48.85194,2.37819
13837847,Paris,Buttes-Montmartre,Entire place,85,48.89527,2.34142
14675568,Paris,Pantheon,Entire place,90,48.84039,2.35279
14725813,Paris,Luxembourg,Entire place,102,48.84641,2.3259
15351185,Paris,Buttes-Montmartre,Entire place,44,48.89121,2.36103
15540467,Paris,Observatoire,Entire place,88,48.83101,2.33344
16465961,Paris,Palais-Bourbon,Entire place,40,48.85577,2.32331
16891544,Paris,Enclos-St-Laurent,Entire place,90,48.87196,2.36232
17122475,Paris,Enclos-St-Laurent,Entire place,57,48.87126,2.35316
17154148,Paris,Vaugirard,Entire place,40,48.84426,2.31862
17262805,Paris,Buttes-Montmartre,Entire place,110,48.89174,2.32873
17299888,Paris,Opera,Entire place,100,48.88159,2.33196
17308612,Paris,Menilmontant,Entire place,55,48.85139,2.40016
17913981,Paris,Passy,Entire place,100,48.8757,2.28551
19195750,Paris,Batignolles-Monceau,Entire place,139,48.88872,2.3225
19501562,Paris,Gobelins,Entire place,60,48.83312,2.35427
20722743,Paris,Buttes-Montmartre,Entire place,50,48.88484,2.33594
23851334,Paris,Passy,Entire place,90,48.86551,2.27786
23985190,Paris,Buttes-Chaumont,Entire place,80,48.89408,2.3834
24483494,Paris,Buttes-Montmartre,Entire place,80,48.88355,2.33963
25024817,Paris,Opera,Entire place,85,48.88216,2.34283
25953695,Paris,Bourse,Entire place,150,48.86511,2.34754
26811167,Paris,Buttes-Montmartre,Entire place,60,48.88857,2.33126
27129960,Paris,Louvre,Entire place,140,48.86451,2.34122
27306580,Paris,Buttes-Chaumont,Entire place,65,48.88337,2.39232
30440029,Paris,Bourse,Entire place,95,48.868,2.35056
30495339,Paris,Buttes-Montmartre,Entire place,50,48.89223,2.35016
33352184,Paris,Buttes-Montmartre,Entire place,115,48.88594,2.33678
33382217,Paris,Enclos-St-Laurent,Entire place,80,48.86974,2.35248
33653186,Paris,Buttes-Montmartre,Entire place,99,48.89396,2.32827
35258571,Paris,Buttes-Montmartre,Entire place,70,48.89728,2.33963
36499933,Paris,Menilmontant,Entire place,60,48.86303,2.4019
38231180,Paris,Popincourt,Entire place,80,48.86223,2.37881
39543391,Paris,Popincourt,Entire place,60,48.85431,2.38617
1549177,Paris,Batignolles-Monceau,Entire place,110,48.89272,2.3228
4878118,Paris,Buttes-Montmartre,Entire place,92,48.88392,2.33738
18862081,Paris,Menilmontant,Entire place,50,48.85618,2.39978
25880053,Paris,Popincourt,Entire place,110,48.85987,2.37933
26289058,Paris,Popincourt,Entire place,45,48.86527,2.37512
27131693,Paris,Temple,Entire place,80,48.85693,2.36549
31725200,Paris,Enclos-St-Laurent,Entire place,70,48.87878,2.3546
3336162,Paris,Observatoire,Entire place,80,48.84251,2.32606
3615740,Paris,Buttes-Chaumont,Entire place,70,48.87537,2.38726
4108069,Paris,Batignolles-Monceau,Entire place,70,48.88969,2.31925
6789223,Paris,Batignolles-Monceau,Entire place,35,48.89104,2.32248
12339700,Paris,Pantheon,Entire place,110,48.84121,2.34359
12420337,Paris,Batignolles-Monceau,Entire place,64,48.88852,2.31898
13664306,Paris,Enclos-St-Laurent,Entire place,60,48.86999,2.3672
14895544,Paris,Popincourt,Entire place,50,48.86736,2.37755
16593358,Paris,Reuilly,Entire place,75,48.84994,2.3702
17351571,Paris,Gobelins,Entire place,40,48.82152,2.35929
17551673,Paris,Hotel-de-Ville,Entire place,70,48.85264,2.35502
17739746,Paris,Pantheon,Entire place,111,48.83946,2.35064
18285345,Paris,Popincourt,Entire place,80,48.86594,2.37529
18753822,Paris,Vaugirard,Entire place,90,48.84509,2.2846
19618813,Paris,Reuilly,Entire place,22,48.83918,2.39289
19795057,Paris,Reuilly,Entire place,40,48.84421,2.38191
19901041,Paris,Buttes-Montmartre,Entire place,30,48.89142,2.32767
20032639,Paris,Vaugirard,Entire place,75,48.83229,2.2937
21990843,Paris,Popincourt,Entire place,90,48.85559,2.37513
25973857,Paris,Buttes-Montmartre,Entire place,65,48.88691,2.33859
26987378,Paris,Buttes-Chaumont,Entire place,20,48.88011,2.39002
27738166,Paris,Popincourt,Entire place,45,48.8541,2.3824
29953707,Paris,Popincourt,Entire place,70,48.8581,2.3772
33130164,Paris,Enclos-St-Laurent,Entire place,65,48.8711,2.35331
35560729,Paris,Popincourt,Entire place,85,48.85755,2.37315
35634721,Paris,Popincourt,Entire place,75,48.86108,2.36828
288842,Paris,Popincourt,Entire place,55,48.85088,2.38272
1380625,Paris,Popincourt,Entire place,80,48.85667,2.36838
1507475,Paris,Popincourt,Entire place,60,48.86206,2.37355
2579611,Paris,Bourse,Entire place,100,48.87037,2.34811
3036502,Paris,Opera,Entire place,35,48.87939,2.34598
3306137,Paris,Luxembourg,Entire place,80,48.85088,2.33001
3454732,Paris,Vaugirard,Entire place,85,48.84424,2.31859
4208185,Paris,Buttes-Montmartre,Entire place,250,48.88513,2.33405
4847840,Paris,Popincourt,Entire place,45,48.86658,2.37803
5430510,Paris,Hotel-de-Ville,Entire place,70,48.85918,2.3572
5687285,Paris,Hotel-de-Ville,Entire place,69,48.85428,2.3468
5781559,Paris,Observatoire,Entire place,80,48.83108,2.33386
6209416,Paris,Pantheon,Entire place,65,48.84756,2.35271
6668752,Paris,Vaugirard,Entire place,85,48.84689,2.3029
7261147,Paris,Popincourt,Entire place,70,48.86164,2.38088
7607437,Paris,Vaugirard,Entire place,95,48.83777,2.29306
7648503,Paris,Buttes-Montmartre,Entire place,90,48.89085,2.33947
7671356,Paris,Observatoire,Entire place,60,48.83556,2.32279
8026187,Paris,Opera,Entire place,105,48.88249,2.33582
8676131,Paris,Louvre,Entire place,91,48.86599,2.33502
8808520,Paris,Luxembourg,Entire place,69,48.85248,2.34243
9570215,Paris,Popincourt,Entire place,85,48.8529,2.37322
9723543,Paris,Popincourt,Entire place,80,48.8551,2.38677
9773311,Paris,Popincourt,Entire place,60,48.85889,2.37117
9857916,Paris,Pantheon,Entire place,75,48.842,2.35481
9915840,Paris,Buttes-Montmartre,Entire place,85,48.88708,2.32648
10201497,Paris,Pantheon,Entire place,45,48.8395,2.35687
11233593,Paris,Gobelins,Entire place,110,48.83379,2.35482
11317671,Paris,Opera,Entire place,45,48.88043,2.34437
11431529,Paris,Menilmontant,Entire place,55,48.85969,2.40282
11560386,Paris,Batignolles-Monceau,Entire place,50,48.88396,2.32386
11600486,Paris,Opera,Entire place,48,48.87569,2.33956
11628226,Paris,Opera,Entire place,120,48.88005,2.34058
11707585,Paris,Opera,Entire place,65,48.87796,2.34388
11905091,Paris,Passy,Entire place,76,48.84342,2.26503
11938385,Paris,Buttes-Montmartre,Entire place,50,48.89412,2.33986
12195795,Paris,Menilmontant,Entire place,62,48.85666,2.40085
12509318,Paris,Menilmontant,Entire place,60,48.86743,2.39682
12806876,Paris,Observatoire,Entire place,129,48.82826,2.30728
12883530,Paris,Popincourt,Entire place,97,48.86141,2.36735
13185254,Paris,Enclos-St-Laurent,Entire place,50,48.87804,2.35094
13246616,Paris,Popincourt,Entire place,90,48.868,2.3765
13618162,Paris,Menilmontant,Entire place,61,48.86455,2.38611
13798832,Paris,Enclos-St-Laurent,Entire place,58,48.87987,2.36484
14004213,Paris,Buttes-Montmartre,Entire place,55,48.89291,2.33503
14130927,Paris,Enclos-St-Laurent,Entire place,49,48.87218,2.37073
14259233,Paris,Batignolles-Monceau,Entire place,60,48.8884,2.32444
14370192,Paris,Vaugirard,Entire place,50,48.83556,2.30401
14552646,Paris,Vaugirard,Entire place,50,48.84193,2.30253
15371571,Paris,Temple,Entire place,60,48.86649,2.3599
15754485,Paris,Buttes-Montmartre,Entire place,140,48.88319,2.33772
15870255,Paris,Batignolles-Monceau,Entire place,60,48.88211,2.31695
16022393,Paris,Palais-Bourbon,Entire place,60,48.85447,2.32392
16640370,Paris,Enclos-St-Laurent,Entire place,40,48.872,2.37365
17101218,Paris,Reuilly,Entire place,85,48.83918,2.40027
17193172,Paris,Buttes-Chaumont,Entire place,65,48.87982,2.37502
17769904,Paris,Batignolles-Monceau,Entire place,90,48.89217,2.32684
18045422,Paris,Opera,Entire place,60,48.87669,2.34387
18129659,Paris,Batignolles-Monceau,Entire place,80,48.8916,2.32625
18226429,Paris,Vaugirard,Entire place,60,48.8478,2.30606
18500379,Paris,Buttes-Montmartre,Entire place,46,48.88973,2.33653
18500486,Paris,Enclos-St-Laurent,Entire place,83,48.88138,2.36796
18648474,Paris,Vaugirard,Entire place,60,48.84198,2.28187
19646221,Paris,Bourse,Entire place,65,48.86513,2.34654
20472558,Paris,Reuilly,Entire place,70,48.84829,2.37465
20976485,Paris,Popincourt,Entire place,70,48.86511,2.36771
21526514,Paris,Popincourt,Entire place,70,48.85301,2.39182
21643108,Paris,Vaugirard,Entire place,40,48.84411,2.29123
21694042,Paris,Pantheon,Entire place,73,48.83912,2.3391
22077485,Paris,Vaugirard,Entire place,105,48.8419,2.29364
22198415,Paris,Batignolles-Monceau,Entire place,53,48.89403,2.32286
22324502,Paris,Temple,Entire place,90,48.86604,2.36072
22871268,Paris,Louvre,Entire place,90,48.86333,2.34159
24274063,Paris,Passy,Entire place,80,48.85692,2.27142
24319320,Paris,Hotel-de-Ville,Entire place,77,48.85159,2.36554
24627691,Paris,Enclos-St-Laurent,Entire place,55,48.87065,2.36671
24729697,Paris,Observatoire,Entire place,85,48.82361,2.32693
